Date,User,Run,Cum. Profits,Comp. Systems,Months Completed,Level,Ransomware,Pay Ransom,Run2,Group,Best run,Pos,High Profit,Low Risk,Optimal,high risk,low profit,overspend,advesarial heaven,exposed,,,,,,
17-7-2024  16:47 PDT,KNVB@2024004,2,821,44,60,1,0,0,2,1,0,1,0,0,0,1,1,1,2,1,,,,,,
17-7-2024  16:47 PDT,KNVB@2024004,3,"2,399",15,60,1,0,0,3,1,1,1,1,0,1,1,0,0,1,2,,,,,,
17-7-2024  16:45 PDT,KNVB@2024004,4,752,44,60,1,0,0,4,1,0,1,0,0,0,1,1,1,2,1,,,,,,
17-7-2024  16:44 PDT,KNVB@2024004,5,"1,405",24,60,1,0,0,5,1,0,1,0,0,0,1,1,1,2,1,,,,,,
17-7-2024  16:41 PDT,KNVB@2024004,6,"2,086",2,60,1,0,0,6,1,0,1,0,1,1,0,1,2,1,0,,,,,,
17-7-2024  17:28 PDT,KNVB@2024005,1,"1,733",3,60,1,1,1,1,1,0,1,1,1,2,0,0,1,0,1,,,,,,
17-7-2024  17:27 PDT,KNVB@2024005,2,"1,922",4,60,1,1,1,2,1,0,1,1,1,2,0,0,1,0,1,,,,,,
17-7-2024  17:15 PDT,KNVB@2024005,1,"1,724",4,60,1,1,0,1,1,1,1,1,1,2,0,0,1,0,1,,,,,,
17-7-2024  17:14 PDT,KNVB@2024005,2,"1,482",7,60,1,1,0,2,1,0,1,0,1,1,0,1,2,1,0,,,,,,
17-7-2024  17:14 PDT,KNVB@2024005,3,656,9,60,1,1,0,3,1,0,1,0,1,1,0,1,2,1,0,,,,,,
17-7-2024  16:47 PDT,KNVB@2024005,1,"2,084",8,60,1,0,0,1,1,0,1,0,1,1,0,1,2,1,0,,,,,,
17-7-2024  16:47 PDT,KNVB@2024005,2,"1,980",13,60,1,0,0,2,1,0,1,0,0,0,1,1,1,2,1,,,,,,
17-7-2024  16:46 PDT,KNVB@2024005,3,"2,145",9,60,1,0,0,3,1,0,1,1,1,2,0,0,1,0,1,,,,,,
17-7-2024  16:44 PDT,KNVB@2024005,4,"2,385",2,60,1,0,0,4,1,1,1,1,1,2,0,0,1,0,1,,,,,,
17-7-2024  16:43 PDT,KNVB@2024005,5,"2,211",8,60,1,0,0,5,1,0,1,1,1,2,0,0,1,0,1,,,,,,
17-7-2024  16:42 PDT,KNVB@2024005,6,"2,383",5,60,1,0,0,6,1,0,1,1,1,2,0,0,1,0,1,,,,,,
17-7-2024  16:40 PDT,KNVB@2024005,7,752,44,60,1,0,0,7,1,0,1,0,0,0,1,1,1,2,1,,,,,,
17-7-2024  16:40 PDT,KNVB@2024005,8,"2,196",5,60,1,0,0,8,1,0,1,1,1,2,0,0,1,0,1,,,,,,
17-7-2024  16:39 PDT,KNVB@2024005,9,"2,271",10,60,1,0,0,9,1,0,1,1,1,2,0,0,1,0,1,,,,,,
17-7-2024  17:27 PDT,KNVB@2024006,1,"1,819",2,60,1,1,1,1,1,0,1,1,1,2,0,0,1,0,1,,,,,,
17-7-2024  17:24 PDT,KNVB@2024006,2,"1,327",0,60,1,1,1,2,1,0,1,0,1,1,0,1,2,1,0,,,,,,
17-7-2024  17:22 PDT,KNVB@2024006,1,794,0,24,1,1,0,1,1,1,1,0,1,1,0,1,2,1,0,,,,,,
17-7-2024  17:20 PDT,KNVB@2024006,2,591,19,24,1,1,0,2,1,0,1,0,0,0,1,1,1,2,1,,,,,,
17-7-2024  17:20 PDT,KNVB@2024006,3,746,5,24,1,1,0,3,1,0,1,0,1,1,0,1,2,1,0,,,,,,
17-7-2024  17:19 PDT,KNVB@2024006,4,796,3,24,1,1,0,4,1,0,1,0,1,1,0,1,2,1,0,,,,,,
17-7-2024  17:17 PDT,KNVB@2024006,5,523,33,24,1,1,0,5,1,0,1,0,0,0,1,1,1,2,1,,,,,,
17-7-2024  17:16 PDT,KNVB@2024006,6,708,11,24,1,1,0,6,1,0,1,0,1,1,0,1,2,1,0,,,,,,
17-7-2024  16:46 PDT,KNVB@2024006,1,"2,233",4,60,1,0,0,1,1,0,1,1,1,2,0,0,1,0,1,,,,,,
17-7-2024  17:29 PDT,KNVB@2024007,1,"1,746",4,60,1,1,1,1,1,0,1,1,1,2,0,0,1,0,1,,,,,,
17-7-2024  17:25 PDT,KNVB@2024007,2,"1,535",7,60,1,1,1,2,1,0,1,0,1,1,0,1,2,1,0,,,,,,
17-7-2024  17:22 PDT,KNVB@2024007,1,195,14,60,1,1,0,1,1,1,1,0,0,0,1,1,1,2,1,,,,,,
17-7-2024  17:16 PDT,KNVB@2024007,2,-390,5,60,1,1,0,2,1,0,1,0,1,1,0,1,2,1,0,,,,,,
17-7-2024  17:15 PDT,KNVB@2024007,3,"-3,411",46,60,1,1,0,3,1,0,0,0,0,0,1,1,1,2,1,,,,,,
17-7-2024  16:49 PDT,KNVB@2024007,1,"2,215",14,60,1,0,0,1,1,0,1,1,0,1,1,0,0,1,2,,,,,,
17-7-2024  16:43 PDT,KNVB@2024007,2,"2,043",14,60,1,0,0,2,1,0,1,0,0,0,1,1,1,2,1,,,,,,
17-7-2024  16:42 PDT,KNVB@2024007,3,"2,266",16,60,1,0,0,3,1,1,1,1,0,1,1,0,0,1,2,,,,,,
17-7-2024  16:41 PDT,KNVB@2024007,4,"2,086",2,60,1,0,0,4,1,0,1,0,1,1,0,1,2,1,0,,,,,,
17-7-2024  16:41 PDT,KNVB@2024007,5,"2,133",11,60,1,0,0,5,1,0,1,1,1,2,0,0,1,0,1,,,,,,
17-7-2024  16:39 PDT,KNVB@2024007,6,"2,187",18,60,1,0,0,6,1,0,1,1,0,1,1,0,0,1,2,,,,,,
17-7-2024  16:38 PDT,KNVB@2024007,7,"2,108",19,60,1,0,0,7,1,0,1,0,0,0,1,1,1,2,1,,,,,,
17-7-2024  17:26 PDT,KNVB@2024008,1,"1,779",8,60,1,1,1,1,1,0,1,1,1,2,0,0,1,0,1,,,,,,
17-7-2024  17:26 PDT,KNVB@2024008,2,"1,894",3,60,1,1,1,2,1,0,1,1,1,2,0,0,1,0,1,,,,,,
17-7-2024  17:17 PDT,KNVB@2024008,1,409,10,60,1,1,0,1,1,0,1,0,1,1,0,1,2,1,0,,,,,,
17-7-2024  17:16 PDT,KNVB@2024008,2,"1,927",3,60,1,1,0,2,1,0,1,1,1,2,0,0,1,0,1,,,,,,
17-7-2024  17:15 PDT,KNVB@2024008,3,"2,071",1,60,1,1,0,3,1,0,1,1,1,2,0,0,1,0,1,,,,,,
17-7-2024  17:15 PDT,KNVB@2024008,4,"2,127",1,60,1,1,0,4,1,1,1,1,1,2,0,0,1,0,1,,,,,,
17-7-2024  17:00 PDT,KNVB@2024008,5,529,14,60,1,1,0,5,1,0,1,0,0,0,1,1,1,2,1,,,,,,
17-7-2024  16:49 PDT,KNVB@2024008,1,752,44,60,1,0,0,1,1,0,1,0,0,0,1,1,1,2,1,,,,,,
17-7-2024  16:47 PDT,KNVB@2024008,2,"2,454",2,60,1,0,0,2,1,1,1,1,1,2,0,0,1,0,1,,,,,,
17-7-2024  16:46 PDT,KNVB@2024008,3,"2,341",11,60,1,0,0,3,1,0,1,1,1,2,0,0,1,0,1,,,,,,
17-7-2024  16:45 PDT,KNVB@2024008,4,"2,428",2,60,1,0,0,4,1,0,1,1,1,2,0,0,1,0,1,,,,,,
17-7-2024  16:44 PDT,KNVB@2024008,5,"2,416",2,60,1,0,0,5,1,0,1,1,1,2,0,0,1,0,1,,,,,,
17-7-2024  16:43 PDT,KNVB@2024008,6,"2,297",4,60,1,0,0,6,1,0,1,1,1,2,0,0,1,0,1,,,,,,
17-7-2024  16:41 PDT,KNVB@2024008,7,"2,185",12,60,1,0,0,7,1,0,1,1,1,2,0,0,1,0,1,,,,,,
17-7-2024  16:40 PDT,KNVB@2024008,8,"2,399",15,60,1,0,0,8,1,0,1,1,0,1,1,0,0,1,2,,,,,,
17-7-2024  16:39 PDT,KNVB@2024008,9,752,44,60,1,0,0,9,1,0,1,0,0,0,1,1,1,2,1,,,,,,
17-7-2024  16:39 PDT,KNVB@2024008,10,"2,086",2,60,1,0,0,10,1,0,1,0,1,1,0,1,2,1,0,,,,,,
17-7-2024  16:37 PDT,KNVB@2024008,11,"2,206",14,60,1,0,0,11,1,0,1,1,0,1,1,0,0,1,2,,,,,,
17-7-2024  17:35 PDT,KNVB@2024009,1,"1,292",0,60,1,1,1,1,1,0,1,0,1,1,0,1,2,1,0,,,,,,
17-7-2024  17:34 PDT,KNVB@2024009,2,"1,290",0,60,1,1,1,2,1,0,1,0,1,1,0,1,2,1,0,,,,,,
17-7-2024  17:32 PDT,KNVB@2024009,3,"1,627",0,60,1,1,1,3,1,0,1,0,1,1,0,1,2,1,0,,,,,,
17-7-2024  17:29 PDT,KNVB@2024009,4,"1,780",1,60,1,1,1,4,1,1,1,1,1,2,0,0,1,0,1,,,,,,
17-7-2024  17:27 PDT,KNVB@2024009,5,"1,634",3,60,1,1,1,5,1,0,1,0,1,1,0,1,2,1,0,,,,,,
17-7-2024  17:25 PDT,KNVB@2024009,6,"1,641",2,60,1,1,1,6,1,0,1,0,1,1,0,1,2,1,0,,,,,,
17-7-2024  17:24 PDT,KNVB@2024009,7,526,6,12,1,1,1,7,1,0,1,0,1,1,0,1,2,1,0,,,,,,
17-7-2024  17:17 PDT,KNVB@2024009,1,"1,729",3,60,1,1,0,1,1,0,1,1,1,2,0,0,1,0,1,,,,,,
17-7-2024  17:16 PDT,KNVB@2024009,2,709,19,60,1,1,0,2,1,0,1,0,0,0,1,1,1,2,1,,,,,,
17-7-2024  17:07 PDT,KNVB@2024009,1,"2,271",10,60,1,0,0,1,1,0,1,1,1,2,0,0,1,0,1,,,,,,
17-7-2024  17:06 PDT,KNVB@2024009,2,"2,224",9,60,1,0,0,2,1,0,1,1,1,2,0,0,1,0,1,,,,,,
17-7-2024  17:05 PDT,KNVB@2024009,3,"2,212",8,60,1,0,0,3,1,0,1,1,1,2,0,0,1,0,1,,,,,,
17-7-2024  17:03 PDT,KNVB@2024009,4,"2,157",6,60,1,0,0,4,1,0,1,1,1,2,0,0,1,0,1,,,,,,
17-7-2024  17:03 PDT,KNVB@2024009,5,"2,229",5,60,1,0,0,5,1,0,1,1,1,2,0,0,1,0,1,,,,,,
17-7-2024  16:58 PDT,KNVB@2024009,6,"2,271",10,60,1,0,0,6,1,1,1,1,1,2,0,0,1,0,1,,,,,,
17-7-2024  16:56 PDT,KNVB@2024009,7,"2,194",10,60,1,0,0,7,1,0,1,1,1,2,0,0,1,0,1,,,,,,
17-7-2024  16:55 PDT,KNVB@2024009,8,"2,086",2,60,1,0,0,8,1,0,1,0,1,1,0,1,2,1,0,,,,,,
17-7-2024  16:50 PDT,KNVB@2024009,9,"2,246",15,60,1,0,0,9,1,0,1,1,0,1,1,0,0,1,2,,,,,,
17-7-2024  16:50 PDT,KNVB@2024009,10,"1,859",19,60,1,0,0,10,1,0,1,0,0,0,1,1,1,2,1,,,,,,
17-7-2024  16:48 PDT,KNVB@2024009,11,"1,859",19,60,1,0,0,11,1,0,1,0,0,0,1,1,1,2,1,,,,,,
30-7-2024  21:25 PDT,KNVB@2024010,1,"2,194",1,60,1,1,0,1,1,0,1,1,1,2,0,0,1,0,1,,,,,,
30-7-2024  21:25 PDT,KNVB@2024010,2,"1,374",3,60,1,1,0,2,1,0,1,0,1,1,0,1,2,1,0,,,,,,
6-6-2024  12:05 PDT,Nb@2024040,1,"2,093",9,60,2,0,0,1,0,0,1,0,1,1,0,1,2,1,0,,,,,,
6-6-2024  12:04 PDT,Nb@2024040,2,"2,176",4,60,2,0,0,2,0,0,1,1,1,2,0,0,1,0,1,,,,,,
6-6-2024  12:03 PDT,Nb@2024040,3,"2,913",15,60,2,0,0,3,0,0,1,1,0,1,1,0,0,1,2,,,,,,
6-6-2024  12:02 PDT,Nb@2024040,4,"2,404",9,60,2,0,0,4,0,1,1,1,1,2,0,0,1,0,1,,,,,,
6-6-2024  12:01 PDT,Nb@2024040,5,"1,002",45,60,2,0,0,5,0,0,1,0,0,0,1,1,1,2,1,,,,,,
6-6-2024  11:59 PDT,Nb@2024040,1,"2,248",10,60,1,0,0,1,0,0,1,1,1,2,0,0,1,0,1,,,,,,
6-6-2024  11:58 PDT,Nb@2024040,2,"1,953",5,60,1,0,0,2,0,0,1,0,1,1,0,1,2,1,0,,,,,,
6-6-2024  11:57 PDT,Nb@2024040,3,"2,512",2,60,1,0,0,3,0,1,1,1,1,2,0,0,1,0,1,,,,,,
6-6-2024  11:56 PDT,Nb@2024040,4,"2,248",10,60,1,0,0,4,0,0,1,1,1,2,0,0,1,0,1,,,,,,
6-6-2024  11:56 PDT,Nb@2024040,5,"2,086",2,60,1,0,0,5,0,0,1,0,1,1,0,1,2,1,0,,,,,,
6-6-2024  11:55 PDT,Nb@2024040,6,"2,399",15,60,1,0,0,6,0,0,1,1,0,1,1,0,0,1,2,,,,,,
6-6-2024  11:54 PDT,Nb@2024040,7,"1,939",7,60,1,0,0,7,0,0,1,0,1,1,0,1,2,1,0,,,,,,
6-6-2024  11:54 PDT,Nb@2024040,8,752,44,60,1,0,0,8,0,0,1,0,0,0,1,1,1,2,1,,,,,,
6-6-2024  11:52 PDT,Nb@2024040,9,"2,252",7,60,1,0,0,9,0,0,1,1,1,2,0,0,1,0,1,,,,,,
6-6-2024  12:05 PDT,Nb@2024041,1,"2,175",47,60,2,0,0,1,0,0,1,1,0,1,1,0,0,1,2,,,,,,
6-6-2024  12:04 PDT,Nb@2024041,2,"2,630",14,60,2,0,0,2,0,1,1,1,0,1,1,0,0,1,2,,,,,,
6-6-2024  12:02 PDT,Nb@2024041,3,"2,359",9,60,2,0,0,3,0,0,1,1,1,2,0,0,1,0,1,,,,,,
6-6-2024  12:00 PDT,Nb@2024041,4,"2,115",1,60,2,0,0,4,0,0,1,0,1,1,0,1,2,1,0,,,,,,
6-6-2024  11:56 PDT,Nb@2024041,1,"1,718",9,60,1,0,0,1,0,0,1,0,1,1,0,1,2,1,0,,,,,,
6-6-2024  11:55 PDT,Nb@2024041,2,"2,076",6,60,1,0,0,2,0,0,1,0,1,1,0,1,2,1,0,,,,,,
6-6-2024  11:52 PDT,Nb@2024041,3,"2,086",2,60,1,0,0,3,0,0,1,0,1,1,0,1,2,1,0,,,,,,
6-6-2024  11:51 PDT,Nb@2024041,4,"2,070",10,60,1,0,0,4,0,0,1,0,1,1,0,1,2,1,0,,,,,,
6-6-2024  11:50 PDT,Nb@2024041,5,"2,179",5,60,1,0,0,5,0,1,1,1,1,2,0,0,1,0,1,,,,,,
6-6-2024  12:05 PDT,Nb@2024042,1,"2,302",14,60,2,0,0,1,0,0,1,1,0,1,1,0,0,1,2,,,,,,
6-6-2024  12:03 PDT,Nb@2024042,2,"2,856",15,60,2,0,0,2,0,0,1,1,0,1,1,0,0,1,2,,,,,,
6-6-2024  12:00 PDT,Nb@2024042,1,"2,366",8,60,1,0,0,1,0,1,1,1,1,2,0,0,1,0,1,,,,,,
6-6-2024  11:55 PDT,Nb@2024042,2,"1,784",9,60,1,0,0,2,0,0,1,0,1,1,0,1,2,1,0,,,,,,
6-6-2024  11:53 PDT,Nb@2024042,3,"2,287",8,60,1,0,0,3,0,0,1,1,1,2,0,0,1,0,1,,,,,,
6-6-2024  11:51 PDT,Nb@2024042,4,"2,313",5,60,1,0,0,4,0,0,1,1,1,2,0,0,1,0,1,,,,,,
6-6-2024  11:48 PDT,Nb@2024042,5,"1,306",6,24,1,0,0,5,0,0,1,0,1,1,0,1,2,1,0,,,,,,
6-6-2024  12:05 PDT,Nb@2024043,1,"2,236",8,60,2,0,0,1,0,0,1,1,1,2,0,0,1,0,1,,,,,,
6-6-2024  12:02 PDT,Nb@2024043,2,"1,802",6,36,2,0,0,2,0,0,1,0,1,1,0,1,2,1,0,,,,,,
6-6-2024  12:00 PDT,Nb@2024043,1,"2,316",5,60,1,0,0,1,0,0,1,1,1,2,0,0,1,0,1,,,,,,
6-6-2024  11:56 PDT,Nb@2024043,2,"2,415",4,60,1,0,0,2,0,1,1,1,1,2,0,0,1,0,1,,,,,,
6-6-2024  11:53 PDT,Nb@2024043,3,"2,347",4,60,1,0,0,3,0,0,1,1,1,2,0,0,1,0,1,,,,,,
6-6-2024  11:50 PDT,Nb@2024043,4,"2,142",12,60,1,0,0,4,0,0,1,1,1,2,0,0,1,0,1,,,,,,
6-6-2024  12:05 PDT,Nb@2024044,1,"2,476",12,60,2,0,0,1,0,0,1,1,1,2,0,0,1,0,1,,,,,,
6-6-2024  12:02 PDT,Nb@2024044,2,"3,094",15,60,2,0,0,2,0,0,1,1,0,1,1,0,0,1,2,,,,,,
6-6-2024  11:59 PDT,Nb@2024044,1,"2,330",13,60,1,0,0,1,0,1,1,1,0,1,1,0,0,1,2,,,,,,
6-6-2024  11:57 PDT,Nb@2024044,2,"2,258",9,60,1,0,0,2,0,0,1,1,1,2,0,0,1,0,1,,,,,,
6-6-2024  11:56 PDT,Nb@2024044,3,"2,319",12,60,1,0,0,3,0,0,1,1,1,2,0,0,1,0,1,,,,,,
6-6-2024  11:55 PDT,Nb@2024044,4,"2,264",8,60,1,0,0,4,0,0,1,1,1,2,0,0,1,0,1,,,,,,
6-6-2024  11:54 PDT,Nb@2024044,5,"1,976",16,60,1,0,0,5,0,0,1,0,0,0,1,1,1,2,1,,,,,,
6-6-2024  11:51 PDT,Nb@2024044,6,"2,225",10,60,1,0,0,6,0,0,1,1,1,2,0,0,1,0,1,,,,,,
6-6-2024  12:03 PDT,Nb@2024045,1,"3,474",21,60,2,0,0,1,0,0,1,1,0,1,1,0,0,1,2,,,,,,
6-6-2024  12:02 PDT,Nb@2024045,2,"2,435",9,60,2,0,0,2,0,0,1,1,1,2,0,0,1,0,1,,,,,,
6-6-2024  11:57 PDT,Nb@2024045,1,"2,402",6,60,1,0,0,1,0,1,1,1,1,2,0,0,1,0,1,,,,,,
6-6-2024  11:56 PDT,Nb@2024045,2,"1,651",23,60,1,0,0,2,0,0,1,0,0,0,1,1,1,2,1,,,,,,
6-6-2024  11:54 PDT,Nb@2024045,3,"1,718",9,60,1,0,0,3,0,0,1,0,1,1,0,1,2,1,0,,,,,,
6-6-2024  11:53 PDT,Nb@2024045,4,"2,397",13,60,1,0,0,4,0,0,1,1,0,1,1,0,0,1,2,,,,,,
6-6-2024  12:05 PDT,Nb@2024046,1,"1,175",41,60,2,0,0,1,0,0,1,0,0,0,1,1,1,2,1,,,,,,
6-6-2024  12:04 PDT,Nb@2024046,2,"2,168",2,60,2,0,0,2,0,0,1,1,1,2,0,0,1,0,1,,,,,,
6-6-2024  12:03 PDT,Nb@2024046,3,"2,880",13,60,2,0,0,3,0,1,1,1,0,1,1,0,0,1,2,,,,,,
6-6-2024  12:03 PDT,Nb@2024046,4,"2,412",10,60,2,0,0,4,0,0,1,1,1,2,0,0,1,0,1,,,,,,
6-6-2024  12:02 PDT,Nb@2024046,5,"2,262",9,60,2,0,0,5,0,0,1,1,1,2,0,0,1,0,1,,,,,,
6-6-2024  12:01 PDT,Nb@2024046,6,"2,521",16,60,2,0,0,6,0,0,1,1,0,1,1,0,0,1,2,,,,,,
6-6-2024  12:00 PDT,Nb@2024046,1,"2,086",2,60,1,0,0,1,0,0,1,0,1,1,0,1,2,1,0,,,,,,
6-6-2024  11:59 PDT,Nb@2024046,2,"1,155",44,48,1,0,0,2,0,0,1,0,0,0,1,1,1,2,1,,,,,,
6-6-2024  11:58 PDT,Nb@2024046,3,752,44,60,1,0,0,3,0,0,1,0,0,0,1,1,1,2,1,,,,,,
6-6-2024  11:58 PDT,Nb@2024046,4,"1,368",30,60,1,0,0,4,0,0,1,0,0,0,1,1,1,2,1,,,,,,
6-6-2024  11:56 PDT,Nb@2024046,5,"1,939",7,60,1,0,0,5,0,0,1,0,1,1,0,1,2,1,0,,,,,,
6-6-2024  11:55 PDT,Nb@2024046,6,"1,368",30,60,1,0,0,6,0,0,1,0,0,0,1,1,1,2,1,,,,,,
6-6-2024  11:55 PDT,Nb@2024046,7,"2,399",15,60,1,0,0,7,0,1,1,1,0,1,1,0,0,1,2,,,,,,
6-6-2024  11:53 PDT,Nb@2024046,8,752,44,60,1,0,0,8,0,0,1,0,0,0,1,1,1,2,1,,,,,,
6-6-2024  11:53 PDT,Nb@2024046,9,"2,018",9,60,1,0,0,9,0,0,1,0,1,1,0,1,2,1,0,,,,,,
6-6-2024  12:07 PDT,Nb@2024049,1,"2,400",4,60,2,0,0,1,0,0,1,1,1,2,0,0,1,0,1,,,,,,
6-6-2024  12:04 PDT,Nb@2024049,2,"2,803",13,60,2,0,0,2,0,0,1,1,0,1,1,0,0,1,2,,,,,,
6-6-2024  12:00 PDT,Nb@2024049,1,"2,274",3,60,1,0,0,1,0,1,1,1,1,2,0,0,1,0,1,,,,,,
6-6-2024  11:56 PDT,Nb@2024049,2,"2,019",7,60,1,0,0,2,0,0,1,0,1,1,0,1,2,1,0,,,,,,
6-6-2024  11:53 PDT,Nb@2024049,3,"1,826",17,60,1,0,0,3,0,0,1,0,0,0,1,1,1,2,1,,,,,,
6-6-2024  12:05 PDT,Nb@2024050,1,"2,459",11,60,2,0,0,1,0,0,1,1,1,2,0,0,1,0,1,,,,,,
6-6-2024  12:03 PDT,Nb@2024050,2,"2,572",9,60,2,0,0,2,0,1,1,1,1,2,0,0,1,0,1,,,,,,
6-6-2024  12:02 PDT,Nb@2024050,3,"2,598",7,60,2,0,0,3,0,0,1,1,1,2,0,0,1,0,1,,,,,,
6-6-2024  12:01 PDT,Nb@2024050,1,"2,237",4,60,1,0,0,1,0,0,1,1,1,2,0,0,1,0,1,,,,,,
6-6-2024  12:05 PDT,Nb@2024051,1,"2,516",9,60,2,0,0,1,0,0,1,1,1,2,0,0,1,0,1,,,,,,
6-6-2024  12:03 PDT,Nb@2024051,2,"2,543",10,60,2,0,0,2,0,0,1,1,1,2,0,0,1,0,1,,,,,,
6-6-2024  12:02 PDT,Nb@2024051,3,"2,576",14,60,2,0,0,3,0,1,1,1,0,1,1,0,0,1,2,,,,,,
6-6-2024  12:01 PDT,Nb@2024051,4,"2,325",7,60,2,0,0,4,0,0,1,1,1,2,0,0,1,0,1,,,,,,
6-6-2024  11:59 PDT,Nb@2024051,1,"2,098",6,60,1,0,0,1,0,0,1,0,1,1,0,1,2,1,0,,,,,,
1-10-2024  13:29 PDT,NB@2024060,1,447,73,60,1,1,1,1,0,0,1,0,0,0,1,1,1,2,1,,,,,,
1-10-2024  13:29 PDT,NB@2024060,2,971,19,36,1,1,1,2,0,0,1,0,0,0,1,1,1,2,1,,,,,,
1-10-2024  13:28 PDT,NB@2024060,3,852,14,24,1,1,1,3,0,0,1,0,0,0,1,1,1,2,1,,,,,,
1-10-2024  13:28 PDT,NB@2024060,4,"1,640",4,60,1,1,1,4,0,1,1,0,1,1,0,1,2,1,0,,,,,,
1-10-2024  13:27 PDT,NB@2024060,5,"1,420",3,48,1,1,1,5,0,0,1,0,1,1,0,1,2,1,0,,,,,,
1-10-2024  13:26 PDT,NB@2024060,6,"1,533",7,60,1,1,1,6,0,0,1,0,1,1,0,1,2,1,0,,,,,,
1-10-2024  13:25 PDT,NB@2024060,7,"1,302",0,60,1,1,1,7,0,0,1,0,1,1,0,1,2,1,0,,,,,,
1-10-2024  13:24 PDT,NB@2024060,1,"1,833",0,60,1,1,0,1,0,1,1,1,1,2,0,0,1,0,1,,,,,,
1-10-2024  13:23 PDT,NB@2024060,2,"1,301",3,60,1,1,0,2,0,0,1,0,1,1,0,1,2,1,0,,,,,,
1-10-2024  13:23 PDT,NB@2024060,3,588,9,12,1,1,0,3,0,0,1,0,1,1,0,1,2,1,0,,,,,,
1-10-2024  13:22 PDT,NB@2024060,4,"1,659",5,60,1,1,0,4,0,0,1,0,1,1,0,1,2,1,0,,,,,,
1-10-2024  13:21 PDT,NB@2024060,5,716,19,12,1,1,0,5,0,0,1,0,0,0,1,1,1,2,1,,,,,,
1-10-2024  13:21 PDT,NB@2024060,6,716,20,12,1,1,0,6,0,0,1,0,0,0,1,1,1,2,1,,,,,,
1-10-2024  13:21 PDT,NB@2024060,7,769,21,12,1,1,0,7,0,0,1,0,0,0,1,1,1,2,1,,,,,,
1-10-2024  13:21 PDT,NB@2024060,8,"-14,743",100,60,1,1,0,8,0,0,0,0,0,0,1,1,1,2,1,,,,,,
1-10-2024  11:24 PDT,NB@2024060,1,"2,446",24,60,2,0,0,1,0,1,1,1,0,1,1,0,0,1,2,,,,,,
1-10-2024  11:22 PDT,NB@2024060,2,"2,203",12,60,2,0,0,2,0,0,1,1,1,2,0,0,1,0,1,,,,,,
1-10-2024  11:21 PDT,NB@2024060,3,"1,672",46,48,2,0,0,3,0,0,1,0,0,0,1,1,1,2,1,,,,,,
1-10-2024  11:20 PDT,NB@2024060,4,"1,908",20,60,2,0,0,4,0,0,1,0,0,0,1,1,1,2,1,,,,,,
1-10-2024  11:19 PDT,NB@2024060,1,"1,886",6,48,1,0,0,1,0,0,1,0,1,1,0,1,2,1,0,,,,,,
1-10-2024  11:18 PDT,NB@2024060,2,"1,679",3,48,1,0,0,2,0,0,1,0,1,1,0,1,2,1,0,,,,,,
1-10-2024  11:18 PDT,NB@2024060,3,"1,298",5,24,1,0,0,3,0,0,1,0,1,1,0,1,2,1,0,,,,,,
1-10-2024  11:17 PDT,NB@2024060,4,"2,001",12,48,1,0,0,4,0,1,1,0,1,1,0,1,2,1,0,,,,,,
1-10-2024  13:31 PDT,NB@2024062,1,863,54,60,1,1,1,1,0,0,1,0,0,0,1,1,1,2,1,,,,,,
1-10-2024  13:30 PDT,NB@2024062,2,-932,69,60,1,1,1,2,0,0,1,0,0,0,1,1,1,2,1,,,,,,
1-10-2024  13:29 PDT,NB@2024062,3,314,47,60,1,1,1,3,0,0,1,0,0,0,1,1,1,2,1,,,,,,
1-10-2024  13:28 PDT,NB@2024062,4,"-3,417",100,60,1,1,1,4,0,0,0,0,0,0,1,1,1,2,1,,,,,,
1-10-2024  13:27 PDT,NB@2024062,5,741,40,60,1,1,1,5,0,0,1,0,0,0,1,1,1,2,1,,,,,,
1-10-2024  13:26 PDT,NB@2024062,6,937,57,60,1,1,1,6,0,1,1,0,0,0,1,1,1,2,1,,,,,,
1-10-2024  13:25 PDT,NB@2024062,7,"-1,920",100,60,1,1,1,7,0,0,1,0,0,0,1,1,1,2,1,,,,,,
1-10-2024  13:24 PDT,NB@2024062,1,-629,31,60,1,1,0,1,0,0,1,0,0,0,1,1,1,2,1,,,,,,
1-10-2024  11:23 PDT,NB@2024062,1,"2,473",14,60,2,0,0,1,0,0,1,1,0,1,1,0,0,1,2,,,,,,
1-10-2024  11:20 PDT,NB@2024062,1,"2,187",16,60,1,0,0,1,0,0,1,1,0,1,1,0,0,1,2,,,,,,
1-10-2024  13:30 PDT,NB@2024063,1,"1,295",0,60,1,1,1,1,0,1,1,0,1,1,0,1,2,1,0,,,,,,
1-10-2024  13:29 PDT,NB@2024063,2,-258,82,48,1,1,1,2,0,0,1,0,0,0,1,1,1,2,1,,,,,,
1-10-2024  13:28 PDT,NB@2024063,3,-731,99,48,1,1,1,3,0,0,1,0,0,0,1,1,1,2,1,,,,,,
1-10-2024  13:27 PDT,NB@2024063,4,664,40,60,1,1,1,4,0,0,1,0,0,0,1,1,1,2,1,,,,,,
1-10-2024  13:23 PDT,NB@2024063,1,"-1,343",41,60,1,1,0,1,0,0,1,0,0,0,1,1,1,2,1,,,,,,
1-10-2024  11:21 PDT,NB@2024063,1,"1,812",30,60,2,0,0,1,0,0,1,0,0,0,1,1,1,2,1,,,,,,
1-10-2024  11:19 PDT,NB@2024063,1,831,40,60,1,0,0,1,0,0,1,0,0,0,1,1,1,2,1,,,,,,
